2024-04-02 08:43:42.246 [main] INFO  com.ocan.app.AppVersionApplication:55 - Starting AppVersionApplication on LAPTOP-MI1O0NSR with PID 22712 (D:\User\IdeaProjects\app-version\target\classes started by frozen in D:\User\IdeaProjects\app-version)
2024-04-02 09:21:17.669 [http-nio-49040-exec-1] INFO  com.ocan.app.filter.AuthorizeFilter:67 - token:eyJhbGciOiJIUzUxMiJ9.eyJleHAiOjE3MTI2MjUyMDYsImlkIjo2NH0.eH6iEPEKDCWTKn-jxPEtuR8O_fs9oPcHkFKAgRLPNjDwmV9YRaW1cf5Kj7rqnw4Ig1lBK2uzgoqteC877rgKNA
2024-04-02 09:21:17.827 [http-nio-49040-exec-2] INFO  com.ocan.app.filter.AuthorizeFilter:52 - 拦截到请求，路径是:/appserver/appVersion/list
2024-04-02 09:21:17.828 [http-nio-49040-exec-2] INFO  com.ocan.app.filter.AuthorizeFilter:56 - 不需要拦截的路径，直接放行
2024-04-02 09:21:56.171 [http-nio-49040-exec-4] INFO  com.ocan.app.filter.AuthorizeFilter:52 - 拦截到请求，路径是:/appserver/appVersion/getByReleaseTime
2024-04-02 09:21:56.171 [http-nio-49040-exec-4] INFO  com.ocan.app.filter.AuthorizeFilter:64 - 该路径被拦截
2024-04-02 09:21:56.171 [http-nio-49040-exec-4] INFO  com.ocan.app.filter.AuthorizeFilter:67 - token:eyJhbGciOiJIUzUxMiJ9.eyJleHAiOjE3MTI2MjUyMDYsImlkIjo2NH0.eH6iEPEKDCWTKn-jxPEtuR8O_fs9oPcHkFKAgRLPNjDwmV9YRaW1cf5Kj7rqnw4Ig1lBK2uzgoqteC877rgKNA
2024-04-02 09:22:00.830 [http-nio-49040-exec-8] INFO  com.ocan.app.filter.AuthorizeFilter:52 - 拦截到请求，路径是:/appserver/appVersion/edit
2024-04-02 09:22:00.842 [http-nio-49040-exec-8] INFO  com.ocan.app.filter.AuthorizeFilter:64 - 该路径被拦截
2024-04-02 09:22:00.842 [http-nio-49040-exec-8] INFO  com.ocan.app.filter.AuthorizeFilter:67 - token:eyJhbGciOiJIUzUxMiJ9.eyJleHAiOjE3MTI2MjUyMDYsImlkIjo2NH0.eH6iEPEKDCWTKn-jxPEtuR8O_fs9oPcHkFKAgRLPNjDwmV9YRaW1cf5Kj7rqnw4Ig1lBK2uzgoqteC877rgKNA
2024-04-02 09:22:00.962 [http-nio-49040-exec-9] INFO  com.ocan.app.filter.AuthorizeFilter:52 - 拦截到请求，路径是:/appserver/appVersion/list
2024-04-02 09:22:00.962 [http-nio-49040-exec-9] INFO  com.ocan.app.filter.AuthorizeFilter:56 - 不需要拦截的路径，直接放行
2024-04-02 09:24:14.814 [SpringContextShutdownHook] INFO  o.s.scheduling.concurrent.ThreadPoolTaskExecutor:208 - Shutting down ExecutorService 'applicationTaskExecutor'
2024-04-02 09:24:14.814 [SpringContextShutdownHook] INFO  com.zaxxer.hikari.HikariDataSource:350 - HikariPool-1 - Shutdown initiated...
2024-04-02 09:24:14.826 [SpringContextShutdownHook] INFO  com.zaxxer.hikari.HikariDataSource:352 - HikariPool-1 - Shutdown completed.
2024-04-02 09:24:18.449 [main] INFO  com.ocan.app.AppVersionApplication:55 - Starting AppVersionApplication on LAPTOP-MI1O0NSR with PID 17640 (D:\User\IdeaProjects\app-version\target\classes started by frozen in D:\User\IdeaProjects\app-version)
2024-04-02 09:24:18.451 [main] INFO  com.ocan.app.AppVersionApplication:655 - The following profiles are active: dev
2024-04-02 09:24:19.064 [main] INFO  o.s.boot.web.embedded.tomcat.TomcatWebServer:92 - Tomcat initialized with port(s): 49040 (http)
2024-04-02 09:24:19.071 [main] INFO  org.apache.coyote.http11.Http11NioProtocol:173 - Initializing ProtocolHandler ["http-nio-49040"]
2024-04-02 09:24:19.072 [main] INFO  org.apache.catalina.core.StandardService:173 - Starting service [Tomcat]
2024-04-02 09:24:19.072 [main] INFO  org.apache.catalina.core.StandardEngine:173 - Starting Servlet engine: [Apache Tomcat/9.0.27]
2024-04-02 09:24:19.113 [main] INFO  o.a.c.c.C.[Tomcat].[localhost].[/appserver]:173 - Initializing Spring embedded WebApplicationContext
2024-04-02 09:24:19.114 [main] INFO  org.springframework.web.context.ContextLoader:284 - Root WebApplicationContext: initialization completed in 636 ms
2024-04-02 09:24:19.649 [main] INFO  o.s.scheduling.concurrent.ThreadPoolTaskExecutor:171 - Initializing ExecutorService 'applicationTaskExecutor'
2024-04-02 09:24:19.762 [main] INFO  org.apache.coyote.http11.Http11NioProtocol:173 - Starting ProtocolHandler ["http-nio-49040"]
2024-04-02 09:24:19.773 [main] INFO  o.s.boot.web.embedded.tomcat.TomcatWebServer:204 - Tomcat started on port(s): 49040 (http) with context path '/appserver'
2024-04-02 09:24:19.774 [main] INFO  com.ocan.app.AppVersionApplication:61 - Started AppVersionApplication in 1.661 seconds (JVM running for 2.087)
2024-04-02 09:24:55.731 [http-nio-49040-exec-1] INFO  o.a.c.c.C.[Tomcat].[localhost].[/appserver]:173 - Initializing Spring DispatcherServlet 'dispatcherServlet'
2024-04-02 09:24:55.731 [http-nio-49040-exec-1] INFO  org.springframework.web.servlet.DispatcherServlet:525 - Initializing Servlet 'dispatcherServlet'
2024-04-02 09:24:55.734 [http-nio-49040-exec-1] INFO  org.springframework.web.servlet.DispatcherServlet:547 - Completed initialization in 3 ms
2024-04-02 09:24:55.742 [http-nio-49040-exec-1] INFO  com.ocan.app.filter.AuthorizeFilter:52 - 拦截到请求，路径是:/appserver/appVersion/list
2024-04-02 09:24:55.746 [http-nio-49040-exec-1] INFO  com.ocan.app.filter.AuthorizeFilter:56 - 不需要拦截的路径，直接放行
2024-04-02 09:24:55.841 [http-nio-49040-exec-1] INFO  com.zaxxer.hikari.HikariDataSource:110 - HikariPool-1 - Starting...
2024-04-02 09:24:56.178 [http-nio-49040-exec-1] INFO  com.zaxxer.hikari.HikariDataSource:123 - HikariPool-1 - Start completed.
2024-04-02 09:25:00.135 [http-nio-49040-exec-2] INFO  com.ocan.app.filter.AuthorizeFilter:52 - 拦截到请求，路径是:/appserver/appVersion/list
2024-04-02 09:25:00.135 [http-nio-49040-exec-2] INFO  com.ocan.app.filter.AuthorizeFilter:56 - 不需要拦截的路径，直接放行
2024-04-02 09:25:03.870 [http-nio-49040-exec-9] INFO  com.ocan.app.filter.AuthorizeFilter:52 - 拦截到请求，路径是:/appserver/appVersion/list
2024-04-02 09:25:03.870 [http-nio-49040-exec-9] INFO  com.ocan.app.filter.AuthorizeFilter:56 - 不需要拦截的路径，直接放行
2024-04-02 09:25:04.757 [http-nio-49040-exec-10] INFO  com.ocan.app.filter.AuthorizeFilter:52 - 拦截到请求，路径是:/appserver/appVersion/list
2024-04-02 09:25:04.758 [http-nio-49040-exec-10] INFO  com.ocan.app.filter.AuthorizeFilter:56 - 不需要拦截的路径，直接放行
2024-04-02 09:25:07.764 [http-nio-49040-exec-5] INFO  com.ocan.app.filter.AuthorizeFilter:52 - 拦截到请求，路径是:/appserver/appVersion/getByReleaseTime
2024-04-02 09:25:07.775 [http-nio-49040-exec-5] INFO  com.ocan.app.filter.AuthorizeFilter:64 - 该路径被拦截
2024-04-02 09:25:07.775 [http-nio-49040-exec-5] INFO  com.ocan.app.filter.AuthorizeFilter:67 - token:eyJhbGciOiJIUzUxMiJ9.eyJleHAiOjE3MTI2MjUyMDYsImlkIjo2NH0.eH6iEPEKDCWTKn-jxPEtuR8O_fs9oPcHkFKAgRLPNjDwmV9YRaW1cf5Kj7rqnw4Ig1lBK2uzgoqteC877rgKNA
2024-04-02 09:25:13.578 [http-nio-49040-exec-6] INFO  com.ocan.app.filter.AuthorizeFilter:52 - 拦截到请求，路径是:/appserver/appVersion/edit
2024-04-02 09:25:13.578 [http-nio-49040-exec-6] INFO  com.ocan.app.filter.AuthorizeFilter:64 - 该路径被拦截
2024-04-02 09:25:13.578 [http-nio-49040-exec-6] INFO  com.ocan.app.filter.AuthorizeFilter:67 - token:eyJhbGciOiJIUzUxMiJ9.eyJleHAiOjE3MTI2MjUyMDYsImlkIjo2NH0.eH6iEPEKDCWTKn-jxPEtuR8O_fs9oPcHkFKAgRLPNjDwmV9YRaW1cf5Kj7rqnw4Ig1lBK2uzgoqteC877rgKNA
2024-04-02 09:25:16.269 [http-nio-49040-exec-7] INFO  com.ocan.app.filter.AuthorizeFilter:52 - 拦截到请求，路径是:/appserver/appVersion/getByReleaseTime
2024-04-02 09:25:16.269 [http-nio-49040-exec-7] INFO  com.ocan.app.filter.AuthorizeFilter:64 - 该路径被拦截
2024-04-02 09:25:16.269 [http-nio-49040-exec-7] INFO  com.ocan.app.filter.AuthorizeFilter:67 - token:eyJhbGciOiJIUzUxMiJ9.eyJleHAiOjE3MTI2MjQ4NTYsImlkIjoyOH0.8kGYDkSMGRVXVR-eGVt9YKTvB1SEvQ5m5JGK3YI3nY2nEpF2_vORwzlbBqtcSZlUa0JGeigQp2lDmeU6ZcIJZw
2024-04-02 09:25:18.616 [http-nio-49040-exec-8] INFO  com.ocan.app.filter.AuthorizeFilter:52 - 拦截到请求，路径是:/appserver/appVersion/edit
2024-04-02 09:25:18.616 [http-nio-49040-exec-8] INFO  com.ocan.app.filter.AuthorizeFilter:64 - 该路径被拦截
2024-04-02 09:25:18.616 [http-nio-49040-exec-8] INFO  com.ocan.app.filter.AuthorizeFilter:67 - token:eyJhbGciOiJIUzUxMiJ9.eyJleHAiOjE3MTI2MjUyMDYsImlkIjo2NH0.eH6iEPEKDCWTKn-jxPEtuR8O_fs9oPcHkFKAgRLPNjDwmV9YRaW1cf5Kj7rqnw4Ig1lBK2uzgoqteC877rgKNA
2024-04-02 09:25:36.689 [http-nio-49040-exec-3] INFO  com.ocan.app.filter.AuthorizeFilter:52 - 拦截到请求，路径是:/appserver/appVersion/edit
2024-04-02 09:25:36.689 [http-nio-49040-exec-3] INFO  com.ocan.app.filter.AuthorizeFilter:64 - 该路径被拦截
2024-04-02 09:25:36.689 [http-nio-49040-exec-3] INFO  com.ocan.app.filter.AuthorizeFilter:67 - token:eyJhbGciOiJIUzUxMiJ9.eyJleHAiOjE3MTI2MjQ4NTYsImlkIjoyOH0.8kGYDkSMGRVXVR-eGVt9YKTvB1SEvQ5m5JGK3YI3nY2nEpF2_vORwzlbBqtcSZlUa0JGeigQp2lDmeU6ZcIJZw
2024-04-02 09:25:50.134 [http-nio-49040-exec-4] INFO  com.ocan.app.filter.AuthorizeFilter:52 - 拦截到请求，路径是:/appserver/appVersion/getByReleaseTime
2024-04-02 09:25:50.134 [http-nio-49040-exec-4] INFO  com.ocan.app.filter.AuthorizeFilter:64 - 该路径被拦截
2024-04-02 09:25:50.134 [http-nio-49040-exec-4] INFO  com.ocan.app.filter.AuthorizeFilter:67 - token:eyJhbGciOiJIUzUxMiJ9.eyJleHAiOjE3MTI2MjUyMDYsImlkIjo2NH0.eH6iEPEKDCWTKn-jxPEtuR8O_fs9oPcHkFKAgRLPNjDwmV9YRaW1cf5Kj7rqnw4Ig1lBK2uzgoqteC877rgKNA
2024-04-02 09:25:51.149 [http-nio-49040-exec-1] INFO  com.ocan.app.filter.AuthorizeFilter:52 - 拦截到请求，路径是:/appserver/appVersion/getByReleaseTime
2024-04-02 09:25:51.149 [http-nio-49040-exec-1] INFO  com.ocan.app.filter.AuthorizeFilter:64 - 该路径被拦截
2024-04-02 09:25:51.149 [http-nio-49040-exec-1] INFO  com.ocan.app.filter.AuthorizeFilter:67 - token:eyJhbGciOiJIUzUxMiJ9.eyJleHAiOjE3MTI2MjQ4NTYsImlkIjoyOH0.8kGYDkSMGRVXVR-eGVt9YKTvB1SEvQ5m5JGK3YI3nY2nEpF2_vORwzlbBqtcSZlUa0JGeigQp2lDmeU6ZcIJZw
2024-04-02 09:25:58.461 [http-nio-49040-exec-2] INFO  com.ocan.app.filter.AuthorizeFilter:52 - 拦截到请求，路径是:/appserver/appVersion/list
2024-04-02 09:25:58.461 [http-nio-49040-exec-2] INFO  com.ocan.app.filter.AuthorizeFilter:56 - 不需要拦截的路径，直接放行
2024-04-02 09:26:00.449 [http-nio-49040-exec-9] INFO  com.ocan.app.filter.AuthorizeFilter:52 - 拦截到请求，路径是:/appserver/appVersion/list
2024-04-02 09:26:00.449 [http-nio-49040-exec-9] INFO  com.ocan.app.filter.AuthorizeFilter:56 - 不需要拦截的路径，直接放行
2024-04-02 09:26:02.878 [http-nio-49040-exec-10] INFO  com.ocan.app.filter.AuthorizeFilter:52 - 拦截到请求，路径是:/appserver/appVersion/getByReleaseTime
2024-04-02 09:26:02.894 [http-nio-49040-exec-10] INFO  com.ocan.app.filter.AuthorizeFilter:64 - 该路径被拦截
2024-04-02 09:26:02.894 [http-nio-49040-exec-10] INFO  com.ocan.app.filter.AuthorizeFilter:67 - token:eyJhbGciOiJIUzUxMiJ9.eyJleHAiOjE3MTI2MjUyMDYsImlkIjo2NH0.eH6iEPEKDCWTKn-jxPEtuR8O_fs9oPcHkFKAgRLPNjDwmV9YRaW1cf5Kj7rqnw4Ig1lBK2uzgoqteC877rgKNA
2024-04-02 09:26:07.713 [http-nio-49040-exec-5] INFO  com.ocan.app.filter.AuthorizeFilter:52 - 拦截到请求，路径是:/appserver/appVersion/edit
2024-04-02 09:26:07.713 [http-nio-49040-exec-5] INFO  com.ocan.app.filter.AuthorizeFilter:64 - 该路径被拦截
2024-04-02 09:26:07.713 [http-nio-49040-exec-5] INFO  com.ocan.app.filter.AuthorizeFilter:67 - token:eyJhbGciOiJIUzUxMiJ9.eyJleHAiOjE3MTI2MjUyMDYsImlkIjo2NH0.eH6iEPEKDCWTKn-jxPEtuR8O_fs9oPcHkFKAgRLPNjDwmV9YRaW1cf5Kj7rqnw4Ig1lBK2uzgoqteC877rgKNA
2024-04-02 09:26:13.563 [http-nio-49040-exec-6] INFO  com.ocan.app.filter.AuthorizeFilter:52 - 拦截到请求，路径是:/appserver/appVersion/edit
2024-04-02 09:26:13.563 [http-nio-49040-exec-6] INFO  com.ocan.app.filter.AuthorizeFilter:64 - 该路径被拦截
2024-04-02 09:26:13.563 [http-nio-49040-exec-6] INFO  com.ocan.app.filter.AuthorizeFilter:67 - token:eyJhbGciOiJIUzUxMiJ9.eyJleHAiOjE3MTI2MjUyMDYsImlkIjo2NH0.eH6iEPEKDCWTKn-jxPEtuR8O_fs9oPcHkFKAgRLPNjDwmV9YRaW1cf5Kj7rqnw4Ig1lBK2uzgoqteC877rgKNA
2024-04-02 09:26:17.717 [http-nio-49040-exec-7] INFO  com.ocan.app.filter.AuthorizeFilter:52 - 拦截到请求，路径是:/appserver/appVersion/edit
2024-04-02 09:26:17.717 [http-nio-49040-exec-7] INFO  com.ocan.app.filter.AuthorizeFilter:64 - 该路径被拦截
2024-04-02 09:26:17.717 [http-nio-49040-exec-7] INFO  com.ocan.app.filter.AuthorizeFilter:67 - token:eyJhbGciOiJIUzUxMiJ9.eyJleHAiOjE3MTI2MjUyMDYsImlkIjo2NH0.eH6iEPEKDCWTKn-jxPEtuR8O_fs9oPcHkFKAgRLPNjDwmV9YRaW1cf5Kj7rqnw4Ig1lBK2uzgoqteC877rgKNA
2024-04-02 09:26:24.308 [http-nio-49040-exec-8] INFO  com.ocan.app.filter.AuthorizeFilter:52 - 拦截到请求，路径是:/appserver/appVersion/edit
2024-04-02 09:26:24.308 [http-nio-49040-exec-8] INFO  com.ocan.app.filter.AuthorizeFilter:64 - 该路径被拦截
2024-04-02 09:26:24.308 [http-nio-49040-exec-8] INFO  com.ocan.app.filter.AuthorizeFilter:67 - token:eyJhbGciOiJIUzUxMiJ9.eyJleHAiOjE3MTI2MjUyMDYsImlkIjo2NH0.eH6iEPEKDCWTKn-jxPEtuR8O_fs9oPcHkFKAgRLPNjDwmV9YRaW1cf5Kj7rqnw4Ig1lBK2uzgoqteC877rgKNA
2024-04-02 09:26:30.949 [http-nio-49040-exec-3] INFO  com.ocan.app.filter.AuthorizeFilter:52 - 拦截到请求，路径是:/appserver/appVersion/edit
2024-04-02 09:26:30.949 [http-nio-49040-exec-3] INFO  com.ocan.app.filter.AuthorizeFilter:64 - 该路径被拦截
2024-04-02 09:26:30.949 [http-nio-49040-exec-3] INFO  com.ocan.app.filter.AuthorizeFilter:67 - token:eyJhbGciOiJIUzUxMiJ9.eyJleHAiOjE3MTI2MjUyMDYsImlkIjo2NH0.eH6iEPEKDCWTKn-jxPEtuR8O_fs9oPcHkFKAgRLPNjDwmV9YRaW1cf5Kj7rqnw4Ig1lBK2uzgoqteC877rgKNA
2024-04-02 09:26:31.111 [http-nio-49040-exec-4] INFO  com.ocan.app.filter.AuthorizeFilter:52 - 拦截到请求，路径是:/appserver/appVersion/list
2024-04-02 09:26:31.111 [http-nio-49040-exec-4] INFO  com.ocan.app.filter.AuthorizeFilter:56 - 不需要拦截的路径，直接放行
2024-04-02 09:26:35.727 [http-nio-49040-exec-1] INFO  com.ocan.app.filter.AuthorizeFilter:52 - 拦截到请求，路径是:/appserver/appVersion/edit
2024-04-02 09:26:35.727 [http-nio-49040-exec-1] INFO  com.ocan.app.filter.AuthorizeFilter:64 - 该路径被拦截
2024-04-02 09:26:35.727 [http-nio-49040-exec-1] INFO  com.ocan.app.filter.AuthorizeFilter:67 - token:null
2024-04-02 09:26:55.084 [http-nio-49040-exec-2] INFO  com.ocan.app.filter.AuthorizeFilter:52 - 拦截到请求，路径是:/appserver/appVersion/getByReleaseTime
2024-04-02 09:26:55.084 [http-nio-49040-exec-2] INFO  com.ocan.app.filter.AuthorizeFilter:64 - 该路径被拦截
2024-04-02 09:26:55.084 [http-nio-49040-exec-2] INFO  com.ocan.app.filter.AuthorizeFilter:67 - token:eyJhbGciOiJIUzUxMiJ9.eyJleHAiOjE3MTI2MjQ4NTYsImlkIjoyOH0.8kGYDkSMGRVXVR-eGVt9YKTvB1SEvQ5m5JGK3YI3nY2nEpF2_vORwzlbBqtcSZlUa0JGeigQp2lDmeU6ZcIJZw
2024-04-02 09:26:58.688 [http-nio-49040-exec-9] INFO  com.ocan.app.filter.AuthorizeFilter:52 - 拦截到请求，路径是:/appserver/appVersion/list
2024-04-02 09:26:58.688 [http-nio-49040-exec-9] INFO  com.ocan.app.filter.AuthorizeFilter:56 - 不需要拦截的路径，直接放行
2024-04-02 09:27:00.362 [http-nio-49040-exec-10] INFO  com.ocan.app.filter.AuthorizeFilter:52 - 拦截到请求，路径是:/appserver/appVersion/list
2024-04-02 09:27:00.363 [http-nio-49040-exec-10] INFO  com.ocan.app.filter.AuthorizeFilter:56 - 不需要拦截的路径，直接放行
2024-04-02 09:27:05.914 [http-nio-49040-exec-5] INFO  com.ocan.app.filter.AuthorizeFilter:52 - 拦截到请求，路径是:/appserver/appVersion/getByReleaseTime
2024-04-02 09:27:05.914 [http-nio-49040-exec-5] INFO  com.ocan.app.filter.AuthorizeFilter:64 - 该路径被拦截
2024-04-02 09:27:05.914 [http-nio-49040-exec-5] INFO  com.ocan.app.filter.AuthorizeFilter:67 - token:eyJhbGciOiJIUzUxMiJ9.eyJleHAiOjE3MTI2MjQ4NTYsImlkIjoyOH0.8kGYDkSMGRVXVR-eGVt9YKTvB1SEvQ5m5JGK3YI3nY2nEpF2_vORwzlbBqtcSZlUa0JGeigQp2lDmeU6ZcIJZw
2024-04-02 09:27:08.791 [http-nio-49040-exec-6] INFO  com.ocan.app.filter.AuthorizeFilter:52 - 拦截到请求，路径是:/appserver/appVersion/getByReleaseTime
2024-04-02 09:27:08.791 [http-nio-49040-exec-6] INFO  com.ocan.app.filter.AuthorizeFilter:64 - 该路径被拦截
2024-04-02 09:27:08.791 [http-nio-49040-exec-6] INFO  com.ocan.app.filter.AuthorizeFilter:67 - token:eyJhbGciOiJIUzUxMiJ9.eyJleHAiOjE3MTI2MjQ4NTYsImlkIjoyOH0.8kGYDkSMGRVXVR-eGVt9YKTvB1SEvQ5m5JGK3YI3nY2nEpF2_vORwzlbBqtcSZlUa0JGeigQp2lDmeU6ZcIJZw
2024-04-02 09:27:17.886 [http-nio-49040-exec-7] INFO  com.ocan.app.filter.AuthorizeFilter:52 - 拦截到请求，路径是:/appserver/appVersion/edit
2024-04-02 09:27:17.886 [http-nio-49040-exec-7] INFO  com.ocan.app.filter.AuthorizeFilter:64 - 该路径被拦截
2024-04-02 09:27:17.886 [http-nio-49040-exec-7] INFO  com.ocan.app.filter.AuthorizeFilter:67 - token:eyJhbGciOiJIUzUxMiJ9.eyJleHAiOjE3MTI2MjQ4NTYsImlkIjoyOH0.8kGYDkSMGRVXVR-eGVt9YKTvB1SEvQ5m5JGK3YI3nY2nEpF2_vORwzlbBqtcSZlUa0JGeigQp2lDmeU6ZcIJZw
2024-04-02 09:27:32.955 [http-nio-49040-exec-8] INFO  com.ocan.app.filter.AuthorizeFilter:52 - 拦截到请求，路径是:/appserver/appVersion/edit
2024-04-02 09:27:32.955 [http-nio-49040-exec-8] INFO  com.ocan.app.filter.AuthorizeFilter:64 - 该路径被拦截
2024-04-02 09:27:32.956 [http-nio-49040-exec-8] INFO  com.ocan.app.filter.AuthorizeFilter:67 - token:eyJhbGciOiJIUzUxMiJ9.eyJleHAiOjE3MTI2MjQ4NTYsImlkIjoyOH0.8kGYDkSMGRVXVR-eGVt9YKTvB1SEvQ5m5JGK3YI3nY2nEpF2_vORwzlbBqtcSZlUa0JGeigQp2lDmeU6ZcIJZw
2024-04-02 09:27:33.056 [http-nio-49040-exec-3] INFO  com.ocan.app.filter.AuthorizeFilter:52 - 拦截到请求，路径是:/appserver/appVersion/list
2024-04-02 09:27:33.056 [http-nio-49040-exec-3] INFO  com.ocan.app.filter.AuthorizeFilter:56 - 不需要拦截的路径，直接放行
2024-04-02 09:27:44.597 [http-nio-49040-exec-4] INFO  com.ocan.app.filter.AuthorizeFilter:52 - 拦截到请求，路径是:/appserver/system/randomImage
2024-04-02 09:27:44.597 [http-nio-49040-exec-4] INFO  com.ocan.app.filter.AuthorizeFilter:56 - 不需要拦截的路径，直接放行
2024-04-02 09:27:44.603 [http-nio-49040-exec-4] INFO  com.ocan.app.controller.SystemController:51 - 获取验证码,Session checkCode = 6R8h,
2024-04-02 09:27:46.840 [http-nio-49040-exec-1] INFO  com.ocan.app.filter.AuthorizeFilter:52 - 拦截到请求，路径是:/appserver/appVersion/listAll
2024-04-02 09:27:46.840 [http-nio-49040-exec-1] INFO  com.ocan.app.filter.AuthorizeFilter:56 - 不需要拦截的路径，直接放行
2024-04-02 09:27:46.869 [http-nio-49040-exec-2] INFO  com.ocan.app.filter.AuthorizeFilter:52 - 拦截到请求，路径是:/appserver/uploads/picture/b737e2848782afa284b0cbb7c455fdce
2024-04-02 09:27:46.869 [http-nio-49040-exec-2] INFO  com.ocan.app.filter.AuthorizeFilter:56 - 不需要拦截的路径，直接放行
2024-04-02 09:28:00.676 [http-nio-49040-exec-10] INFO  com.ocan.app.filter.AuthorizeFilter:52 - 拦截到请求，路径是:/appserver/appVersion/listAll
2024-04-02 09:28:00.676 [http-nio-49040-exec-10] INFO  com.ocan.app.filter.AuthorizeFilter:56 - 不需要拦截的路径，直接放行
2024-04-02 09:28:00.731 [http-nio-49040-exec-5] INFO  com.ocan.app.filter.AuthorizeFilter:52 - 拦截到请求，路径是:/appserver/uploads/picture/b737e2848782afa284b0cbb7c455fdce
2024-04-02 09:28:00.731 [http-nio-49040-exec-5] INFO  com.ocan.app.filter.AuthorizeFilter:56 - 不需要拦截的路径，直接放行
2024-04-02 09:28:23.147 [http-nio-49040-exec-7] INFO  com.ocan.app.filter.AuthorizeFilter:52 - 拦截到请求，路径是:/appserver/uploads/picture/b737e2848782afa284b0cbb7c455fdce
2024-04-02 09:28:23.147 [http-nio-49040-exec-7] INFO  com.ocan.app.filter.AuthorizeFilter:56 - 不需要拦截的路径，直接放行
2024-04-02 09:29:07.942 [SpringContextShutdownHook] INFO  o.s.scheduling.concurrent.ThreadPoolTaskExecutor:208 - Shutting down ExecutorService 'applicationTaskExecutor'
2024-04-02 09:29:07.942 [SpringContextShutdownHook] INFO  com.zaxxer.hikari.HikariDataSource:350 - HikariPool-1 - Shutdown initiated...
2024-04-02 09:29:07.951 [SpringContextShutdownHook] INFO  com.zaxxer.hikari.HikariDataSource:352 - HikariPool-1 - Shutdown completed.
2024-04-02 09:29:11.750 [main] INFO  com.ocan.app.AppVersionApplication:55 - Starting AppVersionApplication on LAPTOP-MI1O0NSR with PID 12592 (D:\User\IdeaProjects\app-version\target\classes started by frozen in D:\User\IdeaProjects\app-version)
2024-04-02 09:29:11.752 [main] INFO  com.ocan.app.AppVersionApplication:655 - The following profiles are active: dev
2024-04-02 09:29:12.355 [main] INFO  o.s.boot.web.embedded.tomcat.TomcatWebServer:92 - Tomcat initialized with port(s): 49040 (http)
2024-04-02 09:29:12.360 [main] INFO  org.apache.coyote.http11.Http11NioProtocol:173 - Initializing ProtocolHandler ["http-nio-49040"]
2024-04-02 09:29:12.360 [main] INFO  org.apache.catalina.core.StandardService:173 - Starting service [Tomcat]
2024-04-02 09:29:12.360 [main] INFO  org.apache.catalina.core.StandardEngine:173 - Starting Servlet engine: [Apache Tomcat/9.0.27]
2024-04-02 09:29:12.398 [main] INFO  o.a.c.c.C.[Tomcat].[localhost].[/appserver]:173 - Initializing Spring embedded WebApplicationContext
2024-04-02 09:29:12.398 [main] INFO  org.springframework.web.context.ContextLoader:284 - Root WebApplicationContext: initialization completed in 618 ms
2024-04-02 09:29:12.918 [main] INFO  o.s.scheduling.concurrent.ThreadPoolTaskExecutor:171 - Initializing ExecutorService 'applicationTaskExecutor'
2024-04-02 09:29:13.026 [main] INFO  org.apache.coyote.http11.Http11NioProtocol:173 - Starting ProtocolHandler ["http-nio-49040"]
2024-04-02 09:29:13.037 [main] INFO  o.s.boot.web.embedded.tomcat.TomcatWebServer:204 - Tomcat started on port(s): 49040 (http) with context path '/appserver'
2024-04-02 09:29:13.039 [main] INFO  com.ocan.app.AppVersionApplication:61 - Started AppVersionApplication in 1.61 seconds (JVM running for 2.022)
2024-04-02 09:29:21.329 [http-nio-49040-exec-1] INFO  o.a.c.c.C.[Tomcat].[localhost].[/appserver]:173 - Initializing Spring DispatcherServlet 'dispatcherServlet'
2024-04-02 09:29:21.330 [http-nio-49040-exec-1] INFO  org.springframework.web.servlet.DispatcherServlet:525 - Initializing Servlet 'dispatcherServlet'
2024-04-02 09:29:21.347 [http-nio-49040-exec-1] INFO  org.springframework.web.servlet.DispatcherServlet:547 - Completed initialization in 16 ms
2024-04-02 09:29:21.363 [http-nio-49040-exec-1] INFO  com.ocan.app.filter.AuthorizeFilter:52 - 拦截到请求，路径是:/appserver/system/randomImage
2024-04-02 09:29:21.370 [http-nio-49040-exec-1] INFO  com.ocan.app.filter.AuthorizeFilter:56 - 不需要拦截的路径，直接放行
2024-04-02 09:29:21.413 [http-nio-49040-exec-1] INFO  com.ocan.app.controller.SystemController:51 - 获取验证码,Session checkCode = ViFv,
2024-04-02 09:29:22.878 [http-nio-49040-exec-2] INFO  com.ocan.app.filter.AuthorizeFilter:52 - 拦截到请求，路径是:/appserver/appVersion/listAll
2024-04-02 09:29:22.879 [http-nio-49040-exec-2] INFO  com.ocan.app.filter.AuthorizeFilter:56 - 不需要拦截的路径，直接放行
2024-04-02 09:29:22.977 [http-nio-49040-exec-2] INFO  com.zaxxer.hikari.HikariDataSource:110 - HikariPool-1 - Starting...
2024-04-02 09:29:23.393 [http-nio-49040-exec-3] INFO  com.ocan.app.filter.AuthorizeFilter:52 - 拦截到请求，路径是:/appserver/appVersion/listAll
2024-04-02 09:29:23.394 [http-nio-49040-exec-3] INFO  com.ocan.app.filter.AuthorizeFilter:56 - 不需要拦截的路径，直接放行
